accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
361981.8573,0.227096558,-0.245285034,0.24710083,361981.8573,-5.554314336,0.881123891,1.554724682
361981.8873,-1.055862427,-1.137252808,-1.471160889,361981.8573,-5.554314336,0.881123891,1.554724682
361981.9174,-0.078887939,-0.139251709,-1.317138672,361981.8923,-4.274427878,1.697661065,-0.140752591
361981.9475,-0.216537476,-0.130859375,-1.048294067,361981.9275,-1.149667468,0.351927683,0.103788181
361981.9776,-0.085739136,-0.213638306,-1.035690308,361981.9625,1.0133541,-0.218889471,0.05279131
361982.0077,-0.427398682,-0.004669189,-1.267974854,361981.9977,3.761309707,-0.301985157,-0.567765438
361982.0378,-0.623626709,-0.209960938,-1.472946167,361982.0328,7.680699329,-0.809595379,-1.916254393
361982.0679,0.451477051,-2.168655396,-0.570053101,361982.0679,9.424878096,-4.412624633,-0.905117374
361982.098,-1.286941528,-5.414047241,-2.789337158,361982.0679,9.424878096,-4.412624633,-0.905117374
361982.1281,0.577957153,-2.345001221,-1.890579224,361982.103,2.046082697,2.522796255,-1.579875842
361982.1582,-0.593261719,-1.478378296,-2.105010986,361982.1381,2.261304995,-0.521662391,-4.085521074
361982.1883,-1.321762085,-0.509216309,-2.082046509,361982.1732,0.984371451,0.833715895,-4.37842059
361982.2184,-1.319549561,0.542556763,-1.270751953,361982.2083,-0.966850514,1.274559869,-1.708558721
361982.2485,-0.937759399,1.14024353,-0.219482422,361982.2434,-4.069706957,0.977056013,0.156431686
361982.2785,-0.276931763,1.07762146,1.063873291,361982.2785,-4.205894091,-1.995876784,0.33239819
361982.3086,-0.463821411,0.425537109,1.598556519,361982.2785,-4.205894091,-1.995876784,0.33239819
361982.3387,-0.691970825,-0.134567261,1.452713013,361982.3136,-2.439227592,-4.05121876,1.679697245
361982.3688,-0.404403687,-1.350082397,0.849624634,361982.3488,-0.587545002,-3.920544369,4.862241859
361982.3989,1.45652771,-1.714996338,0.929779053,361982.3839,-0.504801119,0.262348265,3.893712755
361982.429,1.081619263,-1.651443481,0.343917847,361982.419,0.288086386,-2.071534261,0.520869834
361982.4591,-0.164428711,-0.457687378,0.876235962,361982.4541,-4.305479804,2.188218001,-0.09700005
361982.4892,0.753540039,-1.171676636,-0.970916748,361982.4892,-5.085494653,0.595295333,2.608019807
361982.5193,-1.751831055,0.166809082,-1.051025391,361982.4892,-5.085494653,0.595295333,2.608019807
361982.5494,0.661743164,-0.423599243,-1.300048828,361982.5243,-2.787446024,1.994051986,-1.59806177
361982.5795,-0.243743896,-0.235595703,-0.995422363,361982.5594,-0.516949928,0.166615347,0.036508743
361982.6096,-0.202911377,-0.363540649,-0.942550659,361982.5945,0.906223119,-0.298718524,0.209040835
361982.6397,-0.201461792,-0.243896484,-1.087600708,361982.6297,2.455642784,-0.583511911,0.104408698
361982.6698,-0.595825195,-0.469100952,-1.370803833,361982.6647,5.396354262,-0.628607217,-0.557639833
361982.6999,-0.624755859,-0.646881104,-1.017288208,361982.6999,7.663141641,-0.385782852,-1.935400657
361982.73,-1.200393677,-3.6353302,1.269973755,361982.6999,7.663141641,-0.385782852,-1.935400657
361982.7601,-0.201660156,-4.335266113,-2.416091919,361982.7349,6.474966461,1.705655342,-0.215255055
361982.7901,0.183792114,-2.110351563,-1.687057495,361982.7701,2.71463307,-1.04011301,-0.681317567
361982.8202,-0.605712891,-1.638519287,-2.736801147,361982.8052,1.993529474,-0.57084352,-5.327266004
361982.8503,-1.457397461,0.152145386,-1.679153442,361982.8403,-1.251991976,-0.513255591,-5.010344508
361982.8804,-1.465301514,1.346069336,-0.253387451,361982.8754,-2.946233809,1.090609207,-2.930687339
361982.9105,-1.185714722,1.682723999,0.771896362,361982.9105,-3.458310151,-2.498950577,1.332635689
361982.9406,-1.023788452,1.143005371,1.194152832,361982.9105,-3.458310151,-2.498950577,1.332635689
361982.9707,0.200149536,0.232391357,0.636810303,361982.9456,-2.631329923,-3.311402995,3.182752075
361983.0008,0.069641113,-0.574142456,0.62802124,361982.9807,-2.431076721,-4.869663024,3.638193367
361983.0309,1.270080566,-1.156066895,1.056549072,361983.0158,-1.852190721,-2.294808627,2.567871588
361983.061,1.11946106,-1.727172852,0.774642944,361983.0509,0.008750082,-1.512988687,0.22559318
361983.0911,1.261917114,-1.166107178,0.223175049,361983.086,-0.771574759,-0.636901366,-0.642859923
361983.1212,0.644683838,-0.281860352,-0.055877686,361983.1212,-5.741068507,1.262255799,1.454819922
361983.1513,-0.489395142,-1.027389526,-1.60118103,361983.1212,-5.741068507,1.262255799,1.454819922
