accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
361076.7694,-1.025375366,0.421478271,-1.755050659,361076.7363,0.708518562,0.69171508,-4.233750756
361076.7995,-0.955764771,0.956192017,-0.613418579,361076.7714,-1.075799901,1.362359763,-2.327227287
361076.8296,-0.755599976,0.876541138,-0.127975464,361076.8065,-2.004404759,0.151124006,-0.042301917
361076.8597,-0.450271606,0.491378784,0.212387085,361076.8416,-3.547897825,-0.673309442,1.365943845
361076.8898,0.044845581,0.263977051,0.673553467,361076.8767,-3.876072242,-1.014685148,1.536079891
361076.9199,0.17628479,-0.330795288,0.519866943,361076.9118,-3.420069289,-1.142943519,0.782211425
361076.95,0.057357788,-1.109375,0.337432861,361076.9469,-3.496336896,-1.052154227,0.451483036
361076.98,0.206085205,-1.76965332,0.574920654,361076.9469,-3.496336896,-1.052154227,0.451483036
361077.0101,-0.12727356,-1.843048096,1.344924927,361076.9821,-2.115094256,-1.155937614,0.472345708
361077.0402,0.399230957,-6.709945679,-5.653518677,361077.0171,1.269736618,-1.083753965,1.165972139
361077.0703,-0.34223938,-0.190048218,-1.133377075,361077.0523,-1.92939949,-0.484783469,0.280377333
361077.1004,-0.216094971,-0.240814209,-0.933258057,361077.0873,-0.275621194,-0.04440688,0.221655164
361077.1305,-0.016067505,-0.466598511,-0.867431641,361077.1225,-0.233682798,0.037383059,0.062583487
361077.1606,-0.185913086,-0.316711426,-0.917053223,361077.1576,-0.301006978,0.317513517,-0.223808063
361077.1907,-0.014968872,-0.311630249,-0.96937561,361077.1576,-0.301006978,0.317513517,-0.223808063
361077.2208,-0.033584595,-0.237228394,-1.065383911,361077.1927,0.25826484,0.036206474,-0.07381457
361077.2509,-0.13520813,-0.03994751,-1.122146606,361077.2278,1.661083879,0.191520165,-0.116911174
361077.281,0.226348877,-0.412490845,-1.506835938,361077.2629,4.346106326,-0.007376157,-0.378481796
361077.3111,0.185134888,-2.068572998,-0.642288208,361077.298,6.040718871,-3.419724942,-0.542122925
361077.3412,-0.149154663,-1.976654053,-0.297088623,361077.3332,0.410298315,0.935816165,-1.313528041
361077.3712,0.081115723,-2.127761841,-1.532226563,361077.3682,3.095403853,-0.329733964,-1.17250727
361077.4014,0.039535522,-1.405334473,-2.771224976,361077.3682,3.095403853,-0.329733964,-1.17250727
361077.4315,0.009338379,-0.679367065,-3.787811279,361077.4033,3.224688073,2.270199687,-2.182593938
361077.4615,-0.394866943,0.426513672,-2.360427856,361077.4384,0.671338702,2.088754261,-2.471426541
361077.4916,-0.860244751,1.035186768,-0.817016602,361077.4736,-1.00707916,1.671049961,-1.817499852
361077.5217,-1.18132019,1.185333252,-0.158966064,361077.5086,-1.911354443,0.302211526,-0.18996621
361077.5518,-0.907180786,0.839019775,0.084823608,361077.5438,-3.747906549,-1.277590547,1.593109622
361077.5819,-0.819610596,0.033248901,0.454040527,361077.5789,-4.693038452,-1.504701196,2.228832806
361077.612,0.036224365,-0.683914185,1.042709351,361077.5789,-4.693038452,-1.504701196,2.228832806
361077.6421,0.304199219,-1.920639038,0.283889771,361077.614,-3.029830968,-2.414540089,2.649699876
361077.6722,0.341598511,-2.275863647,1.198165894,361077.6491,-2.404792919,-1.3609893,1.333500152
361077.7023,-0.039825439,-1.586746216,2.30166626,361077.6842,0.908711044,-0.388597547,0.303591576
361077.7324,1.49281311,-0.004272461,0.075958252,361077.7193,-2.980476734,0.271565732,-0.419851607
361077.7624,-0.018310547,-0.219314575,-0.991699219,361077.7544,-1.302301752,-0.321869383,0.42391639
361077.7925,-0.368942261,-0.177886963,-0.929077148,361077.7895,-0.284904973,0.051703408,-0.068930865
361077.8226,-0.04624939,-0.558776855,-0.849761963,361077.7895,-0.284904973,0.051703408,-0.068930865
361077.8527,-0.225280762,-0.319351196,-0.922958374,361077.8246,-0.624418065,0.046677757,0.118075508
361077.8828,-0.036422729,-0.291320801,-0.975524902,361077.8597,-0.426085534,0.321429695,-0.225135116
361077.9129,-0.063278198,-0.278579712,-0.994338989,361077.8948,0.336274155,0.060914217,-0.073970098
361077.943,-0.147338867,-0.208602905,-1.045455933,361077.9299,1.269394668,0.079397088,-0.054339938
361077.9731,-0.112731934,-0.074478149,-1.046905518,361077.9651,3.055122476,0.619029691,-0.535266351
361078.0032,0.177398682,-0.555007935,-1.432189941,361078.0002,5.653216149,-1.377404493,-0.347322013
361078.0333,0.207321167,-2.047531128,-0.099868774,361078.0002,5.653216149,-1.377404493,-0.347322013
361078.0634,-0.536148071,-3.385437012,-1.381607056,361078.0353,5.654039066,-1.51846388,-1.364924653
361078.0934,0.209960938,-2.219329834,-1.257598877,361078.0703,3.73432283,1.013227334,-0.635448346
361078.1235,0.551437378,-2.204238892,-3.463973999,361078.1055,5.185789833,0.907055889,-1.644873484
361078.1536,0.223709106,-0.817062378,-3.60774231,361078.1406,2.962358184,1.330322468,-3.52708895
361078.1837,-0.884429932,0.340240479,-3.004135132,361078.1757,-0.271858147,1.567728365,-2.951746019
361078.2138,-1.009368896,1.322555542,-1.354782104,361078.2108,-2.571378439,-0.554142836,-1.19336861
361078.2439,-1.260070801,1.429840088,-0.344604492,361078.2108,-2.571378439,-0.554142836,-1.19336861
361078.274,-0.729812622,1.067337036,-0.096343994,361078.2459,-4.309719024,-1.433159901,0.609915022
361078.3041,-0.120178223,0.399703979,-0.421966553,361078.281,-5.515798635,-2.516197741,1.51399696
361078.3342,0.715866089,-0.209243774,-0.139053345,361078.3161,-6.227989163,-3.40931651,0.373590368
361078.3643,0.271743774,-1.172973633,-0.237426758,361078.3512,-5.028341086,-2.986677372,-1.607255268
361078.3944,-0.143798828,-2.373825073,-0.781723022,361078.3864,-4.173418439,-2.573506837,-0.21114127
361078.4245,0.689559937,-2.586914063,0.817230225,361078.4214,-1.161054079,1.284356307,0.38447524
361078.4546,1.840591431,-6.644073486,-2.149673462,361078.4214,-1.161054079,1.284356307,0.38447524
361078.4847,0.522583008,2.131332397,0.975128174,361078.4566,0.710830718,-1.103030723,2.211200815
361078.5148,2.340682983,0.269241333,-0.938323975,361078.4917,0.506279174,2.404655234,-0.69669173
361078.5448,0.078155518,-0.453338623,-1.020950317,361078.5268,0.593342171,0.331981139,-0.053358563
361078.5749,0.058639526,-0.465637207,-0.970565796,361078.5618,0.470145937,0.122653216,0.008598016
361078.605,-0.02142334,-0.447418213,-0.928512573,361078.597,0.232152013,-0.023777235,-0.013563479
361078.6351,-0.030258179,-0.436126709,-0.914459229,361078.6321,0.239374506,-0.105943478,0.02887053
361078.6652,-0.050674438,-0.404067993,-0.91027832,361078.6321,0.239374506,-0.105943478,0.02887053
361078.6953,-0.057174683,-0.383483887,-0.920761108,361078.6672,0.360410384,-0.105485947,0.003539607
361078.7254,-0.087005615,-0.375350952,-0.942672729,361078.7023,0.714624125,-0.023333552,-0.047806937
361078.7555,-0.058074951,-0.334014893,-0.941436768,361078.7374,1.356182827,0.333907936,-0.235842888
361078.7856,0.055404663,-0.546600342,-0.965377808,361078.7725,2.257132887,0.285118559,-0.19439265
361078.8157,-0.012695313,-0.580169678,-0.943893433,361078.8076,3.087066028,-0.008686699,0.056451026
361078.8458,-0.077255249,-0.55809021,-0.945602417,361078.8427,4.127488498,-0.171350448,-0.056456352
361078.8758,0.022689819,-0.606140137,-0.922866821,361078.8427,4.127488498,-0.171350448,-0.056456352
361078.9059,0.507339478,-0.805862427,-1.149597168,361078.8779,5.440190959,-1.252462556,-0.099988117
361078.936,-0.261795044,-1.193786621,-3.568099976,361078.9129,5.446432343,-5.803940947,-0.166911491
361078.9661,0.177307129,0.506317139,-2.129882813,361078.948,-2.075995322,-1.986647866,-1.714295436
361078.9962,0.633132935,0.688034058,-1.564178467,361078.9831,-3.476385558,-2.032267549,-3.026734511
361079.0263,0.633834839,-0.00213623,-1.502822876,361079.0183,-4.9920928,-2.308297005,-4.31767069
361079.0564,0.301437378,-0.300888062,-0.812362671,361079.0534,-5.188175492,-3.193111239,-3.531058391
361079.0865,0.81640625,-0.589050293,-1.085449219,361079.0534,-5.188175492,-3.193111239,-3.531058391
361079.1166,0.837677002,-0.877487183,-1.006164551,361079.0885,-5.052331906,-3.537381268,-3.600940804
361079.1467,0.373306274,-1.223388672,-0.831069946,361079.1236,-4.129214226,-4.119272912,-2.49148547
361079.1767,2.148742676,-2.612686157,-1.807189941,361079.1587,-3.223868352,-2.287312361,-0.278932036
361079.2068,2.575927734,-2.055358887,0.613357544,361079.1938,-3.392163622,-1.740636496,-3.404134264
361079.2369,1.018325806,-2.215072632,0.740371704,361079.2289,-1.284180006,-1.686547161,-5.042987407
361079.267,0.306396484,-0.308013916,-1.308181763,361079.264,2.101468991,-0.676128131,-0.558968751
361079.2971,-1.059753418,-1.570556641,-1.897216797,361079.264,2.101468991,-0.676128131,-0.558968751
361079.3272,0.420089722,-1.371536255,-1.904937744,361079.2991,2.550353315,2.571185626,-0.481522961
361079.3573,0.102584839,-0.481338501,-1.083602905,361079.3342,0.612849293,0.500534735,-0.110157397
361079.3874,0.014846802,-0.376937866,-0.928421021,361079.3693,0.3754402,0.158851434,-0.046627423
361079.4175,0.013809204,-0.366241455,-0.920639038,361079.4044,0.402415891,0.039151398,0.064072194
361079.4476,0.00112915,-0.411560059,-0.937606812,361079.4395,0.420791703,-0.038478683,0.054448595
361079.4776,-0.020767212,-0.375961304,-0.912185669,361079.4746,0.463934912,-0.076519809,0.018581674
361079.5077,-0.015441895,-0.275299072,-0.902496338,361079.4746,0.463934912,-0.076519809,0.018581674
361079.5379,0.04296875,-0.468353271,-0.92930603,361079.5097,0.749116322,-0.303783323,-0.389121125
361079.5679,-0.030273438,-0.435638428,-0.909606934,361079.5448,0.825268881,-0.282186685,-0.18267341
361079.598,-0.038223267,-0.381668091,-0.927459717,361079.58,1.123524281,-0.197242499,0.043384758
361079.6281,0.028076172,-0.413513184,-0.956710815,361079.615,1.790037335,-0.341682503,0.13422758
361079.6582,0.071960449,-0.495513916,-0.961334229,361079.6502,2.650146754,-1.032231917,0.541834239
361079.6883,0.072601318,-0.422622681,-1.214599609,361079.6853,4.536789725,-2.628689133,0.838402526
361079.7184,0.100891113,-0.604171753,-1.497528076,361079.6853,4.536789725,-2.628689133,0.838402526
361079.7485,0.875427246,-1.221633911,-2.321105957,361079.7204,6.737708608,-6.595470772,0.459094085
361079.7786,0.159408569,-2.117050171,-3.960281372,361079.7555,2.302390114,-5.117009969,-6.114147549
361079.8087,-1.234054565,-0.997192383,-1.762390137,361079.7906,-2.203809478,-0.624485177,-6.14350091
361079.8388,0.37550354,-0.087112427,-0.851272583,361079.8257,-2.833161848,-0.728762581,-2.24903235
361079.8688,1.485290527,-0.261413574,-0.83833313,361079.8608,-3.752027525,-1.569805098,-3.716354482
361079.8989,0.668945313,-0.364639282,-0.232971191,361079.8959,-4.334745281,-2.339124693,-3.940066938
361079.929,0.838867188,-0.59487915,-0.369735718,361079.8959,-4.334745281,-2.339124693,-3.940066938
361079.9591,0.57975769,-0.585266113,-0.008148193,361079.931,-4.690788613,-3.121316943,-3.333796718
361079.9892,0.072555542,-0.740036011,0.394363403,361079.9661,-4.343792572,-2.766876035,-3.103208246
361080.0193,0.244827271,-0.891860962,0.189758301,361080.0012,-2.935208322,-2.609821169,-0.582503638
361080.0494,0.64453125,-0.917175293,0.245285034,361080.0363,-2.326913034,-2.226381632,0.42530869
361080.0795,0.599319458,-2.113845825,-0.170898438,361080.0715,-1.156059054,-1.280539199,0.368268041
361080.1096,0.598129272,-1.754104614,1.039321899,361080.1065,0.556349265,-0.648732193,-0.058844142
361080.1397,-0.281524658,-1.714202881,0.665603638,361080.1065,0.556349265,-0.648732193,-0.058844142
361080.1698,-0.450393677,0.458114624,-1.808502197,361080.1417,2.099420487,-1.230641413,1.420451829
361080.1999,-0.066986084,0.456237793,-0.839248657,361080.1768,-1.645119294,0.015208248,0.091077979
361080.2299,0.191116333,-0.505111694,-0.979736328,361080.2119,-0.010924819,0.121883562,-0.112651448
361080.26,0.011413574,-0.323760986,-0.850875854,361080.247,0.039501603,-0.042541602,0.013075855
361080.2901,-0.004852295,-0.461639404,-0.953445435,361080.2821,0.124960312,-0.052995041,0.022480009
361080.3202,-0.097640991,-0.434783936,-0.901550293,361080.3172,0.028968268,0.025708559,-0.01558908
361080.3503,-0.072921753,-0.312576294,-0.838790894,361080.3172,0.028968268,0.025708559,-0.01558908
361080.3804,-0.067504883,-0.377349854,-0.882537842,361080.3523,0.235875112,0.137405796,-0.097181411
361080.4105,-0.061141968,-0.407073975,-0.910339355,361080.3874,0.290150868,0.088410557,-0.061599449
361080.4406,-0.059326172,-0.461700439,-0.920730591,361080.4225,0.242205979,0.039346607,-0.07184676
361080.4707,-0.030593872,-0.434066772,-0.925262451,361080.4576,0.283645831,0.002033323,-0.037432061
361080.5008,-0.011169434,-0.305252075,-0.998168945,361080.4927,0.85749526,-0.132949529,0.250558984
361080.5309,-0.066986084,-0.139556885,-1.077560425,361080.5278,2.708728842,-0.048038899,0.049087119
361080.5609,-0.010879517,-1.071533203,-1.081497192,361080.5278,2.708728842,-0.048038899,0.049087119
361080.591,-0.209671021,-4.327285767,0.361831665,361080.563,4.692461611,-1.274127106,0.663086631
361080.6212,-0.101089478,-2.192932129,0.05708313,361080.5981,1.673628966,0.960694351,0.026139459
361080.6512,-0.060501099,-2.424835205,-2.538253784,361080.6332,4.652242552,0.693644008,-0.059945359
361080.6813,0.353729248,-1.890167236,-4.195678711,361080.6682,4.654548317,0.6457388,-2.088046126
361080.7114,0.008605957,-0.19128418,-3.511077881,361080.7034,1.871180125,0.862042075,-4.441270393
361080.7415,-0.979553223,0.848587036,-2.565734863,361080.7385,-0.090346675,1.290671728,-3.473611077
361080.7716,-1.24848938,1.518829346,-1.26348877,361080.7385,-0.090346675,1.290671728,-3.473611077
361080.8017,-0.833572388,1.561599731,-0.231414795,361080.7736,-2.134163554,-0.257448582,-0.405998109
361080.8318,-0.60345459,1.331802368,0.329299927,361080.8087,-3.463471358,-1.021533733,1.426508389
361080.8619,-0.257446289,0.349197388,-0.397125244,361080.8438,-3.797267175,-1.637541003,2.028192646
361080.892,-0.222564697,-0.720291138,0.470581055,361080.8789,-4.989930846,-2.704697082,2.508549941
361080.9221,-0.17149353,-1.953735352,0.581558228,361080.914,-3.412527217,-1.397792056,1.766755448
361080.9521,0.167770386,-2.339874268,1.880615234,361080.9491,0.432020123,-0.781603159,0.947023812
